행정동명,통합카테고리,기준_년분기_코드,점포수,개업_율_평균,폐업_률_평균,업종_포화도,경쟁강도
동탄2동,기타 숙박,20232,3,0.0,0.0,0.0034,292.3333
동탄2동,기타 숙박,20233,3,0.0,0.0,0.0035,288.6667
동탄2동,기타 숙박,20234,3,0.0,0.0,0.0034,291.6667
동탄2동,기타 숙박,20241,3,0.0,0.0,0.0035,287.6667
동탄2동,기타 숙박,20242,3,0.0,0.0,0.0035,282.0
동탄2동,기타 숙박,20243,3,0.0,0.0,0.0036,278.3333
동탄2동,기타 숙박,20244,4,0.3333333333333333,0.0,0.004,246.75
동탄2동,기타 숙박,20251,4,0.0,0.0,0.0041,245.25
동탄2동,기타 숙박,20252,4,0.0,0.0,0.0041,242.0
동탄2동,기타 숙박,20253,4,0.0,0.0,0.0045,221.0
동탄2동,기타 숙박,20254,4,0.0,0.0,0.0045,222.0
동탄2동,기타 전문 과학,20211,2,0.0,0.0,0.0025,395.5
동탄2동,기타 전문 과학,20212,2,0.0,0.0,0.0025,404.5
동탄2동,기타 전문 과학,20213,2,0.0,0.0,0.0024,412.5
동탄2동,기타 전문 과학,20214,1,0.0,0.5,0.0012,836.0
동탄2동,기타 전문 과학,20221,1,0.0,0.0,0.0012,856.0
동탄2동,기타 전문 과학,20222,1,0.0,0.0,0.0012,859.0
동탄2동,기타 전문 과학,20223,1,0.0,0.0,0.0012,865.0
동탄2동,기타 전문 과학,20224,1,0.0,0.0,0.0011,876.0
동탄2동,기타 전문 과학,20231,2,1.0,0.0,0.0023,432.5
동탄2동,기타 전문 과학,20232,2,0.0,0.0,0.0023,439.0
동탄2동,기타 전문 과학,20233,2,0.0,0.0,0.0023,433.5
동탄2동,기타 전문 과학,20234,2,0.0,0.0,0.0023,438.0
동탄2동,기타 전문 과학,20241,2,0.0,0.0,0.0023,432.0
동탄2동,기타 전문 과학,20242,2,0.0,0.0,0.0024,423.5
동탄2동,기타 전문 과학,20243,2,0.0,0.0,0.0024,418.0
동탄2동,기타 전문 과학,20244,1,0.0,0.5,0.001,990.0
동탄2동,기타 전문 과학,20251,1,0.0,0.0,0.001,984.0
동탄2동,기타 전문 과학,20252,1,0.0,0.0,0.001,971.0
동탄2동,기타 전문 과학,20253,2,1.0,0.0,0.0023,443.0
동탄2동,기타 전문 과학,20254,2,0.0,0.0,0.0022,445.0
동탄2동,도서관·사적지,20211,10,0.1,0.1,0.0126,78.3
동탄2동,도서관·사적지,20212,11,0.1,0.0,0.0136,72.7273
동탄2동,도서관·사적지,20213,11,0.0,0.0,0.0133,74.1818
동탄2동,도서관·사적지,20214,12,0.09090909090909091,0.0,0.0143,68.75
동탄2동,도서관·사적지,20221,12,0.0,0.0,0.014,70.4167
동탄2동,도서관·사적지,20222,11,0.0,0.08333333333333333,0.0128,77.1818
동탄2동,도서관·사적지,20223,11,0.09090909090909091,0.09090909090909091,0.0127,77.7273
동탄2동,도서관·사적지,20224,11,0.0,0.0,0.0125,78.7273
동탄2동,도서관·사적지,20231,12,0.09090909090909091,0.0,0.0138,71.25
동탄2동,도서관·사적지,20232,12,0.0,0.0,0.0136,72.3333
동탄2동,도서관·사적지,20233,12,0.0,0.0,0.0138,71.4167
동탄2동,도서관·사적지,20234,13,0.08333333333333333,0.0,0.0148,66.5385
동탄2동,도서관·사적지,20241,12,0.0,0.07692307692307693,0.0139,71.1667
동탄2동,도서관·사적지,20242,12,0.0,0.0,0.0141,69.75
동탄2동,도서관·사적지,20243,12,0.0,0.0,0.0143,68.8333
동탄2동,도서관·사적지,20244,14,0.25,0.08333333333333333,0.0141,69.7857
동탄2동,도서관·사적지,20251,12,0.07142857142857142,0.21428571428571427,0.0122,81.0833
동탄2동,도서관·사적지,20252,14,0.16666666666666666,0.0,0.0144,68.4286
동탄2동,도서관·사적지,20253,11,0.0,0.21428571428571427,0.0124,79.7273
동탄2동,도서관·사적지,20254,13,0.18181818181818182,0.0,0.0146,67.6154
동탄2동,동남아시아,20211,2,0.0,0.0,0.0025,395.5
동탄2동,동남아시아,20212,2,0.0,0.0,0.0025,404.5
동탄2동,동남아시아,20213,1,0.0,0.5,0.0012,826.0
동탄2동,동남아시아,20214,1,0.0,0.0,0.0012,836.0
동탄2동,동남아시아,20221,1,0.0,0.0,0.0012,856.0
동탄2동,동남아시아,20222,1,0.0,0.0,0.0012,859.0
동탄2동,동남아시아,20223,1,0.0,0.0,0.0012,865.0
동탄2동,동남아시아,20224,1,0.0,0.0,0.0011,876.0
동탄2동,동남아시아,20231,1,0.0,0.0,0.0012,866.0
동탄2동,동남아시아,20232,1,0.0,0.0,0.0011,879.0
동탄2동,동남아시아,20233,1,0.0,0.0,0.0012,868.0
동탄2동,동남아시아,20234,1,0.0,0.0,0.0011,877.0
동탄2동,동남아시아,20241,1,0.0,0.0,0.0012,865.0
동탄2동,동남아시아,20242,1,0.0,0.0,0.0012,848.0
동탄2동,동남아시아,20243,1,0.0,0.0,0.0012,837.0
동탄2동,동남아시아,20244,1,0.0,0.0,0.001,990.0
동탄2동,동남아시아,20251,1,0.0,0.0,0.001,984.0
동탄2동,동남아시아,20252,1,0.0,0.0,0.001,971.0
동탄2동,동남아시아,20253,1,0.0,0.0,0.0011,887.0
동탄2동,동남아시아,20254,1,0.0,0.0,0.0011,891.0
동탄2동,법무관련 ,20211,2,0.0,0.0,0.0025,395.5
동탄2동,법무관련 ,20212,1,0.0,0.5,0.0012,810.0
동탄2동,병원,20223,1,0.0,0.0,0.0012,865.0
동탄2동,병원,20224,1,0.0,0.0,0.0011,876.0
동탄2동,병원,20231,1,0.0,0.0,0.0012,866.0
동탄2동,병원,20232,1,0.0,0.0,0.0011,879.0
동탄2동,병원,20233,1,0.0,0.0,0.0012,868.0
동탄2동,병원,20234,1,0.0,0.0,0.0011,877.0
동탄2동,병원,20241,1,0.0,0.0,0.0012,865.0
동탄2동,병원,20242,1,0.0,0.0,0.0012,848.0
동탄2동,병원,20243,1,0.0,0.0,0.0012,837.0
동탄2동,병원,20244,2,1.0,0.0,0.002,494.5
동탄2동,병원,20251,2,0.0,0.0,0.002,491.5
동탄2동,병원,20252,2,0.0,0.0,0.0021,485.0
동탄2동,병원,20253,1,0.0,0.5,0.0011,887.0
동탄2동,병원,20254,1,0.0,0.0,0.0011,891.0
동탄2동,본사·경영 컨설팅,20211,6,0.0,0.0,0.0076,131.1667
동탄2동,본사·경영 컨설팅,20212,6,0.0,0.0,0.0074,134.1667
동탄2동,본사·경영 컨설팅,20213,6,0.0,0.0,0.0073,136.8333
동탄2동,본사·경영 컨설팅,20214,6,0.0,0.0,0.0072,138.5
동탄2동,본사·경영 컨설팅,20221,6,0.0,0.0,0.007,141.8333
동탄2동,본사·경영 컨설팅,20222,6,0.0,0.0,0.007,142.3333
동탄2동,본사·경영 컨설팅,20223,6,0.0,0.0,0.0069,143.3333
동탄2동,본사·경영 컨설팅,20224,6,0.0,0.0,0.0068,145.1667
동탄2동,본사·경영 컨설팅,20231,6,0.0,0.0,0.0069,143.5
동탄2동,본사·경영 컨설팅,20232,6,0.0,0.0,0.0068,145.6667
동탄2동,본사·경영 컨설팅,20233,7,0.16666666666666666,0.0,0.0081,123.1429
동탄2동,본사·경영 컨설팅,20234,7,0.0,0.0,0.008,124.4286
동탄2동,본사·경영 컨설팅,20241,6,0.0,0.14285714285714285,0.0069,143.3333
동탄2동,본사·경영 컨설팅,20242,5,0.0,0.16666666666666666,0.0059,168.8
동탄2동,본사·경영 컨설팅,20243,5,0.0,0.0,0.006,166.6
동탄2동,본사·경영 컨설팅,20244,5,0.0,0.0,0.005,197.2
동탄2동,본사·경영 컨설팅,20251,6,0.2,0.0,0.0061,163.1667
동탄2동,본사·경영 컨설팅,20252,6,0.0,0.0,0.0062,161.0
동탄2동,본사·경영 컨설팅,20253,6,0.0,0.0,0.0068,147.0
동탄2동,본사·경영 컨설팅,20254,6,0.0,0.0,0.0067,147.6667
동탄2동,부동산 서비스,20211,38,0.02631578947368421,0.02631578947368421,0.0479,19.8684
동탄2동,부동산 서비스,20212,41,0.10526315789473684,0.02631578947368421,0.0506,18.7805
동탄2동,부동산 서비스,20213,41,0.0,0.0,0.0496,19.1707
동탄2동,부동산 서비스,20214,41,0.0,0.0,0.049,19.4146
동탄2동,부동산 서비스,20221,44,0.07317073170731707,0.0,0.0513,18.4773
동탄2동,부동산 서비스,20222,45,0.045454545454545456,0.022727272727272728,0.0523,18.1111
동탄2동,부동산 서비스,20223,43,0.0,0.044444444444444446,0.0497,19.1395
동탄2동,부동산 서비스,20224,42,0.023255813953488372,0.046511627906976744,0.0479,19.881
동탄2동,부동산 서비스,20231,42,0.023809523809523808,0.023809523809523808,0.0484,19.6429
동탄2동,부동산 서비스,20232,41,0.0,0.023809523809523808,0.0466,20.4634
동탄2동,부동산 서비스,20233,40,0.0,0.024390243902439025,0.046,20.725
동탄2동,부동산 서비스,20234,40,0.0,0.0,0.0456,20.95
동탄2동,부동산 서비스,20241,40,0.025,0.025,0.0462,20.65
동탄2동,부동산 서비스,20242,41,0.025,0.0,0.0483,19.7073
동탄2동,부동산 서비스,20243,41,0.0,0.0,0.0489,19.439
동탄2동,부동산 서비스,20244,42,0.04878048780487805,0.024390243902439025,0.0424,22.5952
동탄2동,부동산 서비스,20251,41,0.0,0.023809523809523808,0.0416,23.0244
동탄2동,부동산 서비스,20252,39,0.0,0.04878048780487805,0.0401,23.9231
동탄2동,부동산 서비스,20253,38,0.0,0.02564102564102564,0.0428,22.3684
동탄2동,부동산 서비스,20254,37,0.0,0.02631578947368421,0.0415,23.1081
동탄2동,비알코올 ,20211,47,0.021739130434782608,0.0,0.0593,15.8723
동탄2동,비알코올 ,20212,45,0.0425531914893617,0.0851063829787234,0.0555,17.0222
동탄2동,비알코올 ,20213,48,0.08888888888888889,0.022222222222222223,0.058,16.2292
동탄2동,비알코올 ,20214,50,0.041666666666666664,0.0,0.0597,15.74
동탄2동,비알코올 ,20221,52,0.08,0.04,0.0607,15.4808
동탄2동,비알코올 ,20222,50,0.019230769230769232,0.057692307692307696,0.0581,16.2
동탄2동,비알코올 ,20223,52,0.14,0.1,0.06,15.6538
동탄2동,비알코올 ,20224,50,0.019230769230769232,0.057692307692307696,0.057,16.54
동탄2동,비알코올 ,20231,50,0.04,0.04,0.0577,16.34
동탄2동,비알코올 ,20232,47,0.04,0.1,0.0534,17.7234
동탄2동,비알코올 ,20233,46,0.02127659574468085,0.0425531914893617,0.0529,17.8913
동탄2동,비알코올 ,20234,45,0.043478260869565216,0.06521739130434782,0.0513,18.5111
동탄2동,비알코올 ,20241,45,0.022222222222222223,0.022222222222222223,0.052,18.2444
동탄2동,비알코올 ,20242,44,0.022222222222222223,0.044444444444444446,0.0518,18.2955
동탄2동,비알코올 ,20243,43,0.0,0.022727272727272728,0.0513,18.4884
동탄2동,비알코올 ,20244,45,0.06976744186046512,0.023255813953488372,0.0454,21.0222
동탄2동,비알코올 ,20251,45,0.06666666666666667,0.06666666666666667,0.0457,20.8889
동탄2동,비알코올 ,20252,44,0.0,0.022222222222222223,0.0453,21.0909
동탄2동,비알코올 ,20253,43,0.022727272727272728,0.045454545454545456,0.0484,19.6512
동탄2동,비알코올 ,20254,45,0.046511627906976744,0.0,0.0504,18.8222
동탄2동,사무 지원,20252,1,0.0,0.0,0.001,971.0
동탄2동,사무 지원,20253,1,0.0,0.0,0.0011,887.0
동탄2동,사무 지원,20254,1,0.0,0.0,0.0011,891.0
동탄2동,사진 촬영,20211,7,0.16666666666666666,0.0,0.0088,112.2857
동탄2동,사진 촬영,20212,7,0.0,0.0,0.0086,114.8571
동탄2동,사진 촬영,20213,7,0.0,0.0,0.0085,117.1429
동탄2동,사진 촬영,20214,7,0.0,0.0,0.0084,118.5714
동탄2동,사진 촬영,20221,8,0.14285714285714285,0.0,0.0093,106.125
동탄2동,사진 촬영,20222,8,0.0,0.0,0.0093,106.5
동탄2동,사진 촬영,20223,8,0.0,0.0,0.0092,107.25
동탄2동,사진 촬영,20224,8,0.0,0.0,0.0091,108.625
동탄2동,사진 촬영,20231,7,0.0,0.125,0.0081,122.8571
동탄2동,사진 촬영,20232,7,0.0,0.0,0.008,124.7143
동탄2동,사진 촬영,20233,8,0.14285714285714285,0.0,0.0092,107.625
동탄2동,사진 촬영,20234,8,0.125,0.125,0.0091,108.75
동탄2동,사진 촬영,20241,7,0.0,0.125,0.0081,122.7143
동탄2동,사진 촬영,20242,7,0.0,0.0,0.0082,120.2857
동탄2동,사진 촬영,20243,7,0.0,0.0,0.0084,118.7143
동탄2동,사진 촬영,20244,7,0.0,0.0,0.0071,140.5714
동탄2동,사진 촬영,20251,8,0.14285714285714285,0.0,0.0081,122.125
동탄2동,사진 촬영,20252,8,0.0,0.0,0.0082,120.5
동탄2동,사진 촬영,20253,8,0.0,0.0,0.009,110.0
동탄2동,사진 촬영,20254,9,0.125,0.0,0.0101,98.1111
동탄2동,산업용품 대여,20211,2,0.0,0.0,0.0025,395.5
동탄2동,산업용품 대여,20212,2,0.0,0.0,0.0025,404.5
동탄2동,산업용품 대여,20213,2,0.0,0.0,0.0024,412.5
동탄2동,산업용품 대여,20214,2,0.0,0.0,0.0024,417.5
동탄2동,산업용품 대여,20221,2,0.0,0.0,0.0023,427.5
동탄2동,산업용품 대여,20222,2,0.0,0.0,0.0023,429.0
동탄2동,산업용품 대여,20223,2,0.0,0.0,0.0023,432.0
동탄2동,산업용품 대여,20224,2,0.0,0.0,0.0023,437.5
동탄2동,산업용품 대여,20231,2,0.0,0.0,0.0023,432.5
동탄2동,산업용품 대여,20232,2,0.0,0.0,0.0023,439.0
동탄2동,산업용품 대여,20233,2,0.0,0.0,0.0023,433.5
동탄2동,산업용품 대여,20234,2,0.0,0.0,0.0023,438.0
동탄2동,산업용품 대여,20241,2,0.0,0.0,0.0023,432.0
동탄2동,산업용품 대여,20242,2,0.0,0.0,0.0024,423.5
동탄2동,산업용품 대여,20243,2,0.0,0.0,0.0024,418.0
동탄2동,산업용품 대여,20244,2,0.0,0.0,0.002,494.5
동탄2동,산업용품 대여,20251,2,0.0,0.0,0.002,491.5
동탄2동,산업용품 대여,20252,2,0.0,0.0,0.0021,485.0
동탄2동,산업용품 대여,20253,2,0.0,0.0,0.0023,443.0
동탄2동,산업용품 대여,20254,2,0.0,0.0,0.0022,445.0
동탄2동,서양식,20211,7,0.0,0.0,0.0088,112.2857
동탄2동,서양식,20212,7,0.14285714285714285,0.14285714285714285,0.0086,114.8571
동탄2동,서양식,20213,8,0.14285714285714285,0.0,0.0097,102.375
동탄2동,서양식,20214,8,0.0,0.0,0.0096,103.625
동탄2동,서양식,20221,8,0.0,0.0,0.0093,106.125
동탄2동,서양식,20222,8,0.0,0.0,0.0093,106.5
동탄2동,서양식,20223,9,0.125,0.0,0.0104,95.2222
동탄2동,서양식,20224,9,0.0,0.0,0.0103,96.4444
동탄2동,서양식,20231,10,0.1111111111111111,0.0,0.0115,85.7
동탄2동,서양식,20232,11,0.1,0.0,0.0125,79.0
동탄2동,서양식,20233,11,0.09090909090909091,0.09090909090909091,0.0127,78.0
동탄2동,서양식,20234,11,0.0,0.0,0.0125,78.8182
동탄2동,서양식,20241,12,0.18181818181818182,0.09090909090909091,0.0139,71.1667
동탄2동,서양식,20242,12,0.0,0.0,0.0141,69.75
동탄2동,서양식,20243,12,0.0,0.0,0.0143,68.8333
동탄2동,서양식,20244,11,0.0,0.08333333333333333,0.0111,89.0909
동탄2동,서양식,20251,11,0.0,0.0,0.0112,88.5455
동탄2동,서양식,20252,11,0.0,0.0,0.0113,87.3636
동탄2동,서양식,20253,10,0.0,0.09090909090909091,0.0113,87.8
동탄2동,서양식,20254,10,0.0,0.0,0.0112,88.2
동탄2동,섬유·의복·신발 소매,20211,29,0.0,0.03333333333333333,0.0366,26.3448
동탄2동,섬유·의복·신발 소매,20212,28,0.06896551724137931,0.10344827586206896,0.0345,27.9643
동탄2동,섬유·의복·신발 소매,20213,26,0.0,0.07142857142857142,0.0314,30.8077
동탄2동,섬유·의복·신발 소매,20214,28,0.07692307692307693,0.0,0.0335,28.8929
동탄2동,섬유·의복·신발 소매,20221,29,0.03571428571428571,0.0,0.0338,28.5517
동탄2동,섬유·의복·신발 소매,20222,29,0.0,0.0,0.0337,28.6552
동탄2동,섬유·의복·신발 소매,20223,28,0.06896551724137931,0.10344827586206896,0.0323,29.9286
동탄2동,섬유·의복·신발 소매,20224,27,0.03571428571428571,0.07142857142857142,0.0308,31.4815
동탄2동,섬유·의복·신발 소매,20231,27,0.1111111111111111,0.1111111111111111,0.0311,31.1111
동탄2동,섬유·의복·신발 소매,20232,29,0.07407407407407407,0.0,0.033,29.3448
동탄2동,섬유·의복·신발 소매,20233,28,0.0,0.034482758620689655,0.0322,30.0357
동탄2동,섬유·의복·신발 소매,20234,28,0.03571428571428571,0.03571428571428571,0.0319,30.3571
동탄2동,섬유·의복·신발 소매,20241,29,0.03571428571428571,0.0,0.0335,28.8621
동탄2동,섬유·의복·신발 소매,20242,29,0.0,0.0,0.0342,28.2759
동탄2동,섬유·의복·신발 소매,20243,29,0.0,0.0,0.0346,27.8966
동탄2동,섬유·의복·신발 소매,20244,31,0.13793103448275862,0.06896551724137931,0.0313,30.9677
동탄2동,섬유·의복·신발 소매,20251,30,0.0,0.03225806451612903,0.0305,31.8333
동탄2동,섬유·의복·신발 소매,20252,31,0.03333333333333333,0.0,0.0319,30.3548
동탄2동,섬유·의복·신발 소매,20253,31,0.0,0.0,0.0349,27.6452
동탄2동,섬유·의복·신발 소매,20254,29,0.0,0.06451612903225806,0.0325,29.7586
동탄2동,세탁,20211,15,0.07142857142857142,0.0,0.0189,51.8667
동탄2동,세탁,20212,15,0.0,0.0,0.0185,53.0667
동탄2동,세탁,20213,15,0.06666666666666667,0.06666666666666667,0.0181,54.1333
동탄2동,세탁,20214,15,0.0,0.0,0.0179,54.8
동탄2동,세탁,20221,15,0.0,0.0,0.0175,56.1333
동탄2동,세탁,20222,15,0.0,0.0,0.0174,56.3333
동탄2동,세탁,20223,15,0.0,0.0,0.0173,56.7333
동탄2동,세탁,20224,15,0.0,0.0,0.0171,57.4667
동탄2동,세탁,20231,14,0.06666666666666667,0.13333333333333333,0.0161,60.9286
동탄2동,세탁,20232,14,0.07142857142857142,0.07142857142857142,0.0159,61.8571
동탄2동,세탁,20233,13,0.0,0.07142857142857142,0.015,65.8462
동탄2동,세탁,20234,13,0.0,0.0,0.0148,66.5385
동탄2동,세탁,20241,14,0.07692307692307693,0.0,0.0162,60.8571
동탄2동,세탁,20242,14,0.0,0.0,0.0165,59.6429
동탄2동,세탁,20243,14,0.0,0.0,0.0167,58.8571
동탄2동,세탁,20244,16,0.14285714285714285,0.0,0.0161,60.9375
동탄2동,세탁,20251,14,0.0,0.125,0.0142,69.3571
동탄2동,세탁,20252,14,0.0,0.0,0.0144,68.4286
동탄2동,세탁,20253,14,0.0,0.0,0.0158,62.4286
동탄2동,세탁,20254,14,0.07142857142857142,0.07142857142857142,0.0157,62.7143
동탄2동,수의,20211,2,0.0,0.0,0.0025,395.5
동탄2동,수의,20212,2,0.0,0.0,0.0025,404.5
동탄2동,수의,20213,2,0.0,0.0,0.0024,412.5
동탄2동,수의,20214,2,0.0,0.0,0.0024,417.5
동탄2동,수의,20221,2,0.0,0.0,0.0023,427.5
동탄2동,수의,20222,2,0.0,0.0,0.0023,429.0
동탄2동,수의,20223,2,0.0,0.0,0.0023,432.0
동탄2동,수의,20224,2,0.0,0.0,0.0023,437.5
동탄2동,수의,20231,2,0.0,0.0,0.0023,432.5
동탄2동,수의,20232,2,0.0,0.0,0.0023,439.0
동탄2동,수의,20233,2,0.0,0.0,0.0023,433.5
동탄2동,수의,20234,2,0.0,0.0,0.0023,438.0
동탄2동,수의,20241,2,0.0,0.0,0.0023,432.0
동탄2동,수의,20242,2,0.0,0.0,0.0024,423.5
동탄2동,수의,20243,2,0.0,0.0,0.0024,418.0
동탄2동,수의,20244,2,0.0,0.0,0.002,494.5
동탄2동,수의,20251,2,0.0,0.0,0.002,491.5
동탄2동,수의,20252,2,0.0,0.0,0.0021,485.0
동탄2동,수의,20253,2,0.0,0.0,0.0023,443.0
동탄2동,수의,20254,2,0.0,0.0,0.0022,445.0
동탄2동,스포츠 서비스,20211,10,0.0,0.0,0.0126,78.3
동탄2동,스포츠 서비스,20212,10,0.0,0.0,0.0123,80.1
동탄2동,스포츠 서비스,20213,10,0.0,0.0,0.0121,81.7
동탄2동,스포츠 서비스,20214,11,0.1,0.0,0.0131,75.0909
동탄2동,스포츠 서비스,20221,11,0.0,0.0,0.0128,76.9091
동탄2동,스포츠 서비스,20222,11,0.0,0.0,0.0128,77.1818
동탄2동,스포츠 서비스,20223,12,0.09090909090909091,0.0,0.0139,71.1667
동탄2동,스포츠 서비스,20224,12,0.08333333333333333,0.08333333333333333,0.0137,72.0833
동탄2동,스포츠 서비스,20231,11,0.08333333333333333,0.16666666666666666,0.0127,77.8182
동탄2동,스포츠 서비스,20232,12,0.18181818181818182,0.09090909090909091,0.0136,72.3333
동탄2동,스포츠 서비스,20233,11,0.0,0.08333333333333333,0.0127,78.0
동탄2동,스포츠 서비스,20234,10,0.0,0.09090909090909091,0.0114,86.8
동탄2동,스포츠 서비스,20241,10,0.0,0.0,0.0115,85.6
동탄2동,스포츠 서비스,20242,9,0.0,0.1,0.0106,93.3333
동탄2동,스포츠 서비스,20243,8,0.0,0.1111111111111111,0.0095,103.75
동탄2동,스포츠 서비스,20244,13,0.625,0.0,0.0131,75.2308
동탄2동,스포츠 서비스,20251,14,0.15384615384615385,0.07692307692307693,0.0142,69.3571
동탄2동,스포츠 서비스,20252,14,0.0,0.0,0.0144,68.4286
동탄2동,스포츠 서비스,20253,13,0.0,0.07142857142857142,0.0146,67.3077
동탄2동,스포츠 서비스,20254,14,0.07692307692307693,0.0,0.0157,62.7143
동탄2동,시계·귀금속 소매,20211,1,0.0,0.0,0.0013,792.0
동탄2동,시계·귀금속 소매,20212,1,0.0,0.0,0.0012,810.0
동탄2동,시계·귀금속 소매,20213,1,0.0,0.0,0.0012,826.0
동탄2동,시계·귀금속 소매,20214,1,0.0,0.0,0.0012,836.0
동탄2동,시계·귀금속 소매,20221,1,0.0,0.0,0.0012,856.0
동탄2동,시계·귀금속 소매,20222,1,0.0,0.0,0.0012,859.0
동탄2동,시계·귀금속 소매,20223,1,0.0,0.0,0.0012,865.0
동탄2동,시계·귀금속 소매,20224,1,0.0,0.0,0.0011,876.0
동탄2동,시계·귀금속 소매,20231,1,0.0,0.0,0.0012,866.0
동탄2동,시계·귀금속 소매,20232,1,0.0,0.0,0.0011,879.0
동탄2동,시계·귀금속 소매,20233,1,0.0,0.0,0.0012,868.0
동탄2동,시계·귀금속 소매,20234,1,0.0,0.0,0.0011,877.0
동탄2동,시계·귀금속 소매,20241,1,0.0,0.0,0.0012,865.0
동탄2동,시계·귀금속 소매,20242,1,0.0,0.0,0.0012,848.0
동탄2동,시계·귀금속 소매,20243,1,0.0,0.0,0.0012,837.0
동탄2동,시계·귀금속 소매,20244,1,0.0,0.0,0.001,990.0
동탄2동,시계·귀금속 소매,20251,1,0.0,0.0,0.001,984.0
동탄2동,시계·귀금속 소매,20252,1,0.0,0.0,0.001,971.0
동탄2동,시계·귀금속 소매,20253,1,0.0,0.0,0.0011,887.0
동탄2동,시계·귀금속 소매,20254,1,0.0,0.0,0.0011,891.0
동탄2동,시설관리,20213,1,0.0,0.0,0.0012,826.0
동탄2동,시설관리,20214,1,0.0,0.0,0.0012,836.0
동탄2동,시설관리,20221,1,0.0,0.0,0.0012,856.0
동탄2동,시설관리,20222,1,0.0,0.0,0.0012,859.0
동탄2동,시설관리,20223,1,0.0,0.0,0.0012,865.0
동탄2동,시설관리,20224,1,0.0,0.0,0.0011,876.0
동탄2동,시설관리,20231,3,3.0,1.0,0.0035,288.0
동탄2동,시설관리,20232,3,0.0,0.0,0.0034,292.3333
동탄2동,시설관리,20233,3,0.0,0.0,0.0035,288.6667
동탄2동,시설관리,20234,3,0.0,0.0,0.0034,291.6667
동탄2동,시설관리,20241,3,0.0,0.0,0.0035,287.6667
동탄2동,시설관리,20242,4,0.3333333333333333,0.0,0.0047,211.25
동탄2동,시설관리,20243,4,0.0,0.0,0.0048,208.5
동탄2동,시설관리,20244,2,0.25,0.75,0.002,494.5
동탄2동,시설관리,20251,3,0.5,0.0,0.003,327.3333
동탄2동,시설관리,20252,3,0.0,0.0,0.0031,323.0
동탄2동,시설관리,20253,3,0.0,0.0,0.0034,295.0
동탄2동,시설관리,20254,3,0.0,0.0,0.0034,296.3333
동탄2동,식료품 소매,20211,31,0.03333333333333333,0.0,0.0391,24.5806
동탄2동,식료품 소매,20212,35,0.12903225806451613,0.0,0.0432,22.1714
동탄2동,식료품 소매,20213,33,0.02857142857142857,0.08571428571428572,0.0399,24.0606
동탄2동,식료품 소매,20214,34,0.030303030303030304,0.0,0.0406,23.6176
동탄2동,식료품 소매,20221,35,0.029411764705882353,0.0,0.0408,23.4857
동탄2동,식료품 소매,20222,35,0.0,0.0,0.0407,23.5714
동탄2동,식료품 소매,20223,34,0.0,0.02857142857142857,0.0393,24.4706
동탄2동,식료품 소매,20224,31,0.0,0.08823529411764706,0.0353,27.2903
동탄2동,식료품 소매,20231,31,0.12903225806451613,0.12903225806451613,0.0358,26.9677
동탄2동,식료품 소매,20232,28,0.03225806451612903,0.12903225806451613,0.0318,30.4286
동탄2동,식료품 소매,20233,27,0.0,0.03571428571428571,0.0311,31.1852
동탄2동,식료품 소매,20234,29,0.07407407407407407,0.0,0.033,29.2759
동탄2동,식료품 소매,20241,28,0.0,0.034482758620689655,0.0323,29.9286
동탄2동,식료품 소매,20242,28,0.03571428571428571,0.03571428571428571,0.033,29.3214
동탄2동,식료품 소매,20243,27,0.0,0.03571428571428571,0.0322,30.037
동탄2동,식료품 소매,20244,31,0.25925925925925924,0.1111111111111111,0.0313,30.9677
동탄2동,식료품 소매,20251,28,0.0,0.0967741935483871,0.0284,34.1786
동탄2동,식료품 소매,20252,29,0.03571428571428571,0.0,0.0298,32.5172
동탄2동,식료품 소매,20253,23,0.034482758620689655,0.2413793103448276,0.0259,37.6087
동탄2동,식료품 소매,20254,24,0.043478260869565216,0.0,0.0269,36.1667
동탄2동,식물 소매,20211,3,0.0,0.0,0.0038,263.3333
동탄2동,식물 소매,20212,4,0.3333333333333333,0.0,0.0049,201.75
동탄2동,식물 소매,20213,4,0.0,0.0,0.0048,205.75
동탄2동,식물 소매,20214,5,0.25,0.0,0.006,166.4
동탄2동,식물 소매,20221,5,0.0,0.0,0.0058,170.4
동탄2동,식물 소매,20222,5,0.0,0.0,0.0058,171.0
동탄2동,식물 소매,20223,5,0.0,0.0,0.0058,172.2
동탄2동,식물 소매,20224,5,0.0,0.0,0.0057,174.4
동탄2동,식물 소매,20231,3,0.0,0.4,0.0035,288.0
동탄2동,식물 소매,20232,3,0.0,0.0,0.0034,292.3333
동탄2동,식물 소매,20233,3,0.0,0.0,0.0035,288.6667
동탄2동,식물 소매,20234,3,0.0,0.0,0.0034,291.6667
동탄2동,식물 소매,20241,3,0.0,0.0,0.0035,287.6667
동탄2동,식물 소매,20242,3,0.0,0.0,0.0035,282.0
동탄2동,식물 소매,20243,3,0.0,0.0,0.0036,278.3333
동탄2동,식물 소매,20244,7,1.3333333333333333,0.0,0.0071,140.5714
동탄2동,식물 소매,20251,7,0.14285714285714285,0.14285714285714285,0.0071,139.7143
동탄2동,식물 소매,20252,7,0.0,0.0,0.0072,137.8571
동탄2동,식물 소매,20253,7,0.42857142857142855,0.42857142857142855,0.0079,125.8571
동탄2동,식물 소매,20254,7,0.2857142857142857,0.2857142857142857,0.0078,126.4286
